UserId,FullName,Email,Phone,CPF,BirthDate,Balance,Agency,NumAccount,Status,createdAt,CEP,Address,Num,Complement,Neighborhood,City,State
3002,Nicolas Albuquerque,emanuelteixeira@example.org,31 9235 0916,796.823.105-12,1978-05-23,8783.16,1495,634283,inactive,2021-10-29 10:31:26.345406,"Avenida de Duarte, 5",Flamengo,82159-489 Sales / SP,,,,
3003,Alana Novais,diogoalmeida@example.com,+55 (021) 9947-7285,756.130.498-66,1964-11-11,2253.19,1647,607762,inactive,2020-01-02 05:43:07.181336,"Trevo Guerra, 46",Prado,28016-028 da Conceição / TO,,,,
3004,Paulo Ribeiro,vitorbrito@example.org,+55 (051) 4187 1910,806.753.429-29,1972-10-31,3160.03,8530,159005,active,2022-06-20 02:03:19.693783,"Campo da Cruz, 72",Santa Rosa,22754-729 Costela / RN,,,,
3005,Sra. Maria Isis das Neves,luisa02@example.org,0500-070-8542,948.510.276-30,1963-06-20,3559.98,8495,706356,active,2022-11-25 11:22:52.739982,"Colônia Garcia, 84",Conjunto Santa Maria,87852466 Caldeira / PA,,,,
3006,Esther Alves,maria-juliaalbuquerque@example.com,0500 801 0967,270.159.368-95,1996-07-23,2424.79,3434,559214,active,2023-03-04 07:16:25.265535,"Viaduto Lucas Andrade, 45",Olaria,52534-585 Martins / RN,,,,
3007,Dr. Thomas Siqueira,qsantos@example.com,51 7295 4612,218.796.453-19,1935-07-12,5722.83,4906,509259,inactive,2020-07-07 05:14:50.334217,"Núcleo Dias, 4",Califórnia,73106-423 Azevedo do Galho / CE,,,,
3008,Lara Barros,maria-liz03@example.com,(031) 1284-8280,256.130.849-98,1959-12-09,3770.75,5034,768658,inactive,2022-01-12 05:25:28.543493,Setor Correia,Vila Betânia,32964-578 Barros / GO,,,,
3009,Dra. Melissa das Neves,calebmendonca@example.net,+55 84 5630 4163,463.928.175-73,1982-07-13,5482.21,2886,244726,inactive,2020-07-05 23:11:48.307153,"Trevo Gustavo Duarte, 38",Alta Tensão 2ª Seção,94921-067 Pimenta Verde / AL,,,,
3010,Sr. Vitor Camargo,kaique55@example.com,(051) 0096-5323,642.807.935-65,1969-06-24,6651.98,8155,374177,inactive,2023-07-08 05:37:35.556352,"Largo de Oliveira, 404",Santa Tereza,13282887 Castro de Lopes / RO,,,,
3011,Juliana Ribeiro,marcelada-rosa@example.net,+55 21 2812 6004,175.802.394-50,1966-08-28,4486.01,7750,520195,active,2021-10-12 21:18:51.458892,"Largo Maria Júlia Pastor, 740",São Sebastião,84253838 Rezende do Oeste / SP,,,,
3012,Heitor Alves,lucca08@example.org,84 9596-8799,635.701.928-30,1939-07-07,2187.42,6643,832665,inactive,2021-02-24 04:21:01.576004,"Rodovia Duarte, 46",Novo São Lucas,91384-083 Teixeira do Oeste / MS,,,,
3013,Jade Rios,breno00@example.org,+55 (011) 0588-1918,179.284.063-22,1982-08-07,3606.69,5724,880688,active,2022-09-07 04:51:05.813485,"Residencial Ester Porto, 875",Madri,20766304 Cunha / AP,,,,
3014,Cecilia Azevedo,pereiramaria-sophia@example.net,+55 61 1444 0389,720.438.169-69,1924-01-20,8073.0,5913,328708,active,2020-04-14 09:06:07.038506,Vila Caio Castro,Garças,87163152 Nogueira / RN,,,,
3015,Dante Brito,dmartins@example.com,+55 51 3269 8384,108.967.524-02,1980-02-14,8546.12,2363,310178,inactive,2021-07-16 20:50:45.438763,"Avenida de da Cruz, 89",Vila Santa Monica 2ª Seção,91849-601 Nogueira / MG,,,,
3016,Dra. Isabela da Luz,heloisa56@example.net,(041) 1538-4270,487.963.205-83,1984-01-18,6100.83,5705,894248,inactive,2023-12-03 10:13:21.164424,"Pátio Almeida, 85",Vila Nova Cachoeirinha 2ª Seção,45493059 Santos das Flores / AM,,,,
3017,Lavínia Pacheco,wrocha@example.net,+55 (084) 2583-1022,315.694.720-25,1939-11-11,1440.85,6832,180381,inactive,2020-06-02 02:14:29.875940,"Viaduto Sampaio, 53",Renascença,43802264 Siqueira / AL,,,,
3018,Laura Lopes,bmendes@example.org,61 9140 2501,834.721.960-50,1969-12-05,4029.14,4645,307057,active,2022-01-21 21:02:48.014350,"Lagoa Freitas, 10",Vila Nova Cachoeirinha 2ª Seção,33620-534 das Neves Verde / AP,,,,
3019,Julia Albuquerque,erick34@example.net,+55 51 3999 5422,527.836.914-00,1976-12-09,1204.49,9875,309868,active,2022-06-07 15:46:40.580661,"Trevo de Correia, 38",Nova Vista,82078-374 Ramos / RN,,,,
3020,Arthur Miguel Pacheco,vitorcamara@example.net,+55 (061) 9241-8900,783.465.102-17,1980-10-09,5298.83,8557,432944,inactive,2020-05-21 16:45:26.514066,"Quadra de Lima, 626",Vila Satélite,96374657 Moraes do Sul / PI,,,,
3021,Ana Lívia Pereira,lcarvalho@example.org,+55 21 4405 8229,605.714.328-08,1950-05-05,8586.74,6980,624587,inactive,2022-04-18 17:06:52.450074,Ladeira de Albuquerque,Céu Azul,56942-781 Sales de Silva / MS,,,,
3022,Carolina Carvalho,mendoncavalentina@example.net,+55 84 0180 9499,437.901.285-97,1932-02-17,1401.88,5009,398530,inactive,2022-04-10 08:20:34.342740,"Vila Montenegro, 23",Tupi A,10535-044 Montenegro de Moreira / MT,,,,
3023,Camila da Cunha,aparecidaleticia@example.net,(031) 9919-8630,518.394.720-14,1956-08-29,2596.03,4234,137448,inactive,2020-07-15 18:18:50.210638,"Morro de das Neves, 2",Vitoria Da Conquista,98433278 Castro da Serra / RR,,,,
3024,Júlia Cavalcante,jesusmaria-luisa@example.com,84 3257-7048,521.304.679-70,1960-12-11,3956.62,6462,793814,active,2021-04-23 14:42:11.255796,"Sítio Nina Farias, 16",Luxemburgo,53682-098 da Rocha / PR,,,,
3025,Dra. Maria Cardoso,emanuellycarvalho@example.org,+55 (061) 4741 0349,038.794.165-75,1979-07-09,9916.21,7028,573562,inactive,2022-06-20 14:01:50.924012,"Distrito Maria Julia Dias, 20",Vila Da Paz,22745-832 da Costa / PE,,,,
3026,Maria Clara Nascimento,caldeiraluiz-henrique@example.org,0500 966 8488,165.837.942-09,1976-01-12,6328.68,9591,226786,active,2020-08-14 08:15:10.421657,"Colônia de Nunes, 89",Atila De Paiva,42103-405 Moreira da Prata / PA,,,,
3027,Joaquim Pires,mathiasbrito@example.org,81 7215 4707,841.509.623-24,1955-09-03,8180.61,7670,705417,inactive,2024-05-09 15:13:39.864169,Colônia da Rocha,Apolonia,08117-388 da Cruz / CE,,,,
3028,Fernanda Santos,dmonteiro@example.net,41 1273-7520,046.175.238-71,1953-05-09,6923.21,8813,960371,active,2020-11-01 19:40:55.828607,"Loteamento Pastor, 984",Nova Pampulha,04070-815 Novaes de Pinto / AP,,,,
3029,Ravi Lucca Cunha,caue41@example.org,(031) 2644 1272,054.789.321-32,1959-11-09,9780.31,1501,759127,active,2021-04-12 19:35:50.939072,"Vila Ribeiro, 35",Canadá,80628-642 Pastor / TO,,,,
3030,Juan Casa Grande,vitoriavasconcelos@example.com,11 8253-5344,816.753.092-21,1981-08-05,6709.53,2443,766868,active,2024-02-03 11:22:00.753294,"Travessa Andrade, 47",Providencia,89874-373 Porto do Galho / BA,,,,
3031,Ravy Costa,maria-cecilia18@example.net,(071) 1328 8655,741.805.326-62,1970-02-09,9703.76,1979,438521,inactive,2022-06-02 00:52:06.998848,"Lagoa Machado, 329",Vila Suzana Primeira Seção,74248-523 Freitas / RJ,,,,
3032,Dra. Amanda Mendes,hcamara@example.net,0900-865-4782,952.864.103-24,1950-11-16,1803.82,1243,736025,active,2023-01-15 13:58:39.877449,"Residencial Cecilia Melo, 26",Centro,78717-921 Montenegro da Praia / BA,,,,
3033,Natália Souza,lopessara@example.org,81 5366 0993,743.150.862-07,1966-05-31,5581.76,8770,815938,active,2022-07-04 07:57:55.552377,"Colônia Pacheco, 42",Centro,94058-582 Ferreira do Oeste / TO,,,,
3034,Maria Vitória Duarte,oliveralbuquerque@example.org,(031) 1773 2689,830.752.916-68,2002-11-09,6738.56,4448,747172,inactive,2020-03-05 02:28:31.323886,"Fazenda de Araújo, 707",Guarani,33263751 Aragão de Goiás / PA,,,,
3035,Dra. Yasmin Cassiano,kamillygarcia@example.net,+55 11 1753-1536,461.529.387-91,1940-05-12,9464.58,9701,922816,active,2022-11-22 06:44:21.847107,"Morro Pedro Peixoto, 681",Vila Madre Gertrudes 4ª Seção,39806062 Teixeira / AL,,,,
3036,Julia Novaes,ianmoura@example.net,+55 84 0312-3824,827.615.304-62,1957-06-04,2571.88,4976,624091,inactive,2023-04-05 00:31:02.796100,"Campo Antônio Caldeira, 36",Ambrosina,33491315 da Rosa / BA,,,,
3037,Kevin Novaes,erick43@example.net,+55 (021) 6576 7161,145.296.307-06,1969-08-03,6389.39,2849,219391,inactive,2023-08-20 11:45:12.618712,"Núcleo Barbosa, 37",Pongelupe,65231-680 da Luz / MG,,,,
3038,Vitória Nogueira,brenoferreira@example.org,(081) 1535-6147,397.210.564-99,2006-05-23,2071.4,5662,148031,inactive,2023-11-14 17:23:32.604082,"Passarela de Lopes, 68",Vila União,57986-083 Lima Grande / DF,,,,
3039,Dra. Sofia Mendes,imoreira@example.org,(021) 9442-2311,275.198.436-37,1985-03-24,6258.22,1433,685068,inactive,2023-10-09 22:33:38.660648,"Avenida de Andrade, 41",Vila Independencia 3ª Seção,24668-675 Araújo das Flores / AP,,,,
3040,Ísis Guerra,jesusbento@example.com,(011) 7988-0328,413.086.795-48,1994-07-13,2836.59,8276,655972,inactive,2023-10-08 23:41:40.459208,"Jardim Souza, 8",Nova America,41546278 Pastor Grande / MA,,,,
3041,Maria Helena Sampaio,albuquerquebarbara@example.net,(084) 5181-9309,642.018.359-60,1928-05-22,4380.04,8350,548773,inactive,2023-09-26 21:52:22.036710,"Recanto de Camargo, 27",Goiania,93293-218 da Luz da Prata / MG,,,,
3042,Larissa Leão,oaparecida@example.net,61 6434-4349,308.941.762-69,1992-09-05,9268.23,4327,430740,inactive,2023-04-09 13:34:55.642559,"Estrada de Ferreira, 81",Ermelinda,10809457 Oliveira de Vieira / PI,,,,
3043,Sr. Yan Gonçalves,cardosoallana@example.com,+55 81 3285-6730,803.794.652-56,1959-12-14,3073.86,7097,325356,inactive,2022-06-05 15:18:13.672052,"Aeroporto de da Mata, 97",Jardim Leblon,60192-817 Monteiro / DF,,,,
3044,Milena Fonseca,davi-luiz52@example.com,51 0890 8362,064.287.135-35,1925-07-24,1344.48,9222,806054,active,2024-02-14 11:53:54.199513,"Rodovia Yuri Silveira, 71",Eymard,43635-488 Câmara do Galho / PR,,,,
3045,Rhavi Ribeiro,moraesotto@example.com,+55 61 7121 7604,738.092.541-50,1924-03-21,5461.1,8329,857880,active,2023-03-24 05:16:00.999564,"Trevo de Moraes, 53",Renascença,07789-509 Marques / PA,,,,
3046,Luiz Fernando Garcia,santosarthur-miguel@example.org,(084) 5584-5950,038.267.149-03,1985-05-20,3801.07,4322,839229,inactive,2020-09-19 21:16:40.132716,"Alameda Rafaela Sales, 9",Fernão Dias,54007124 Barros / PA,,,,
3047,Ana Liz Moreira,pietro49@example.net,41 3477 6980,305.124.769-34,2002-01-02,1177.68,8675,176550,inactive,2022-08-03 11:23:33.937199,"Via Aragão, 7",Minaslandia,16698-596 Rios / AP,,,,
3048,Melissa da Mata,raul39@example.org,11 1849 1686,105.284.697-11,1925-01-28,5360.19,1357,473693,active,2024-05-13 02:52:56.459519,"Vereda Zoe Fonseca, 6",Vila Santa Monica 2ª Seção,85502-358 Farias de Goiás / RN,,,,
3049,Ana Liz da Mata,zcunha@example.net,+55 41 4271-7389,745.816.920-67,1928-09-24,8267.47,5808,281884,inactive,2021-04-19 14:49:28.812477,"Viaduto de Porto, 34",Santa Cecilia,67812-268 Barbosa / AL,,,,
3050,Lucas da Luz,uporto@example.net,(051) 9839-9976,179.624.083-40,1976-11-04,8341.43,5016,320261,active,2023-06-29 17:19:14.302793,"Loteamento Oliveira, 86",Bom Jesus,51016678 Farias da Serra / RJ,,,,
3051,Lorena Pereira,aurora77@example.net,(041) 6399 3342,286.437.519-28,1936-05-05,4507.68,2101,674549,inactive,2020-06-17 11:14:35.692727,"Ladeira Peixoto, 59",Túnel De Ibirité,34041-141 Sampaio das Pedras / MG,,,,
3052,Sra. Helena da Paz,maria-luisa82@example.net,31 9725 3380,590.367.412-70,1994-08-30,2221.83,3492,768241,active,2022-05-21 17:16:53.517439,"Sítio Mariane Camargo, 4",Vila Fumec,90115-972 Farias do Norte / MS,,,,
3053,Lucas Gabriel Guerra,miguel63@example.org,+55 (084) 5166-9375,198.576.402-49,1959-08-15,1126.0,6706,909322,inactive,2022-01-05 16:00:26.957127,"Quadra Felipe Freitas, 648",Bandeirantes,22323-161 Aragão / AL,,,,
3054,Lavínia Casa Grande,benicio98@example.com,0900-956-0971,958.206.473-00,1967-11-08,1075.65,1405,568539,active,2023-11-07 23:36:39.009974,"Viaduto Francisco Gonçalves, 9",Vila Piratininga Venda Nova,66844979 Carvalho / SC,,,,
3055,Dr. Enrico Gonçalves,ana-laura34@example.org,(061) 9771-0687,471.392.860-78,1932-06-05,7030.58,9044,960775,inactive,2024-05-13 23:47:32.815928,"Trecho Macedo, 44",São Jorge 3ª Seção,81937-135 da Costa / PR,,,,
3056,Vitor Brito,arthur45@example.org,61 4997 2974,927.046.138-69,1975-10-20,3028.09,8481,408781,active,2021-03-02 21:08:04.004077,"Lago de Pimenta, 20",Vila Trinta E Um De Março,51419-769 Camargo / RO,,,,
3057,Thomas Pimenta,olivia99@example.net,+55 61 4592-3615,975.348.216-73,1996-12-29,2853.66,1160,943477,active,2022-01-19 09:00:09.142643,"Praça de da Cruz, 5",Beira Linha,07271308 da Costa / GO,,,,
3058,Bernardo Farias,evelynoliveira@example.com,84 4395 0969,965.704.123-61,1957-11-06,8299.56,6464,130485,inactive,2023-09-26 17:33:46.522802,"Via Beatriz Cavalcante, 68",Vila Jardim Montanhes,94122-811 da Rocha da Prata / SC,,,,
3059,Alana Moura,costelanicole@example.org,(061) 7530 6853,107.968.532-40,1967-08-16,1289.67,2669,895595,inactive,2022-06-22 03:17:21.667584,"Distrito Rezende, 43",Atila De Paiva,09811167 Camargo de Monteiro / ES,,,,
3060,Júlia Cavalcanti,henry20@example.net,+55 (061) 4098 3962,921.347.856-91,1953-02-12,8830.32,8295,464867,active,2023-08-26 04:57:53.304237,Morro Caio da Cunha,Leticia,73254753 Garcia / TO,,,,
3061,Samuel Caldeira,heitorcarvalho@example.net,(084) 0698-9748,230.516.794-61,1928-01-15,8240.25,3047,445443,inactive,2023-10-03 22:17:30.429072,"Sítio Ana Sophia Nunes, 11",Jardinópolis,18017-045 Rios / BA,,,,
3062,Maria Alice da Luz,kaiquegoncalves@example.org,+55 (071) 2955-4845,631.954.720-07,1925-05-10,2953.37,6301,569343,active,2021-12-02 13:40:23.975747,"Conjunto Hadassa Marques, 78",Bonsucesso,74308-777 da Luz da Mata / PB,,,,
3063,Sara Cirino,cassianoisis@example.org,+55 71 2916 9980,076.319.254-61,2001-02-04,8317.71,5816,770626,active,2020-09-02 09:44:00.449366,"Quadra Vieira, 34",São Damião,26246-951 Barros / PI,,,,
3064,Miguel Vieira,davi-lucca34@example.org,+55 (061) 0313-9321,150.623.798-30,1955-09-25,4474.35,8452,853156,inactive,2022-10-17 03:20:55.906225,"Colônia Thales Teixeira, 92",Estrela,24607-925 Cavalcante / ES,,,,
3065,Theo Sá,cassianovinicius@example.com,(021) 6464-7485,810.643.952-60,1988-05-08,3942.95,6800,532978,inactive,2022-05-29 04:21:48.269891,"Alameda Nascimento, 78",Conjunto Capitão Eduardo,28983-102 Novais / ES,,,,
3066,Sr. Gael da Cruz,barbosaraquel@example.com,(031) 5459 2579,859.310.724-97,1957-08-01,1731.68,4571,910964,active,2021-03-10 22:12:58.916830,Fazenda Sofia Duarte,Cdi Jatoba,24934210 Borges das Flores / RN,,,,
3067,Alice Silva,kda-costa@example.org,+55 (061) 6022 0141,810.236.459-98,1986-04-05,5886.04,7273,916232,active,2024-02-03 11:20:08.759377,"Distrito de Leão, 57",Serrano,19782-899 Correia / CE,,,,
3068,Alice Marques,vitor-hugobarbosa@example.net,0500 460 5782,280.914.736-13,1976-09-19,5642.74,6346,864186,inactive,2022-09-05 17:56:52.523811,"Jardim Pietra Costa, 8",Padre Eustáquio,11869-223 Alves / BA,,,,
3069,Maria Fernanda Martins,xmoreira@example.net,51 5374 0922,689.054.237-10,1996-03-03,9153.42,5192,402320,inactive,2022-11-05 00:42:22.496099,"Esplanada Barbosa, 41",São Jorge 1ª Seção,32326-136 Cavalcanti / RR,,,,
3070,Maria Júlia Novais,cirinomelissa@example.com,+55 (021) 4087-0781,857.043.619-00,1990-12-20,1019.15,5922,979338,inactive,2020-12-08 13:47:53.766801,Vereda de Cirino,São Francisco,82980144 da Costa / MT,,,,
3071,Ágatha Freitas,ecardoso@example.net,(081) 3641 5227,319.062.458-51,1961-11-28,6018.31,2109,822961,active,2024-02-14 18:22:25.974863,"Viela Vargas, 761",Heliopolis,40480244 Lopes do Campo / RR,,,,
3072,Lívia Pacheco,matteo82@example.com,+55 (084) 1762 3056,023.986.514-60,1928-07-31,2272.58,3270,814793,inactive,2020-01-28 13:14:42.610193,"Feira de Guerra, 35",Conjunto Lagoa,07977346 Casa Grande / AC,,,,
3073,Sr. Levi Albuquerque,aviana@example.net,(021) 1030-2717,372.869.541-64,1978-02-23,9871.23,7413,424741,active,2022-05-03 10:23:45.685976,Morro Gustavo Sá,São Bernardo,83473-882 Mendes / RR,,,,
3074,Julia Martins,fborges@example.net,+55 (061) 9408 0770,507.824.691-67,1945-09-25,5752.25,8250,286070,inactive,2020-06-08 09:38:23.506659,Colônia da Rocha,Boa União 1ª Seção,74005505 Rodrigues Verde / PE,,,,
3075,Sr. Davi Luiz da Luz,jose32@example.org,+55 61 5874 5693,938.415.607-84,1977-05-21,3535.0,3042,999461,active,2020-12-29 19:08:28.074452,Esplanada Cavalcante,Lorena,89636570 Ferreira / PE,,,,
3076,Melina Teixeira,samirella@example.com,+55 (011) 0463 6309,157.943.268-91,1965-12-14,5573.7,6656,338477,active,2020-03-29 09:20:47.000023,"Recanto Ana Clara Silva, 68",Cruzeiro,27889057 Fonseca de Câmara / MG,,,,
3077,Nina Marques,marquesgabrielly@example.com,+55 (081) 2995 8194,709.238.145-23,1941-07-13,4420.21,3237,128065,inactive,2022-10-31 03:44:26.585003,Campo Lucas Mendonça,Monte Azul,42017921 Nunes / GO,,,,
3078,Ana Beatriz Ribeiro,ceciliaazevedo@example.org,0300-054-2959,503.729.468-10,1955-02-03,1375.18,6868,691776,active,2024-03-07 04:51:32.394261,"Largo Eloá Farias, 84",Vila Nova Dos Milionarios,69003458 da Rosa dos Dourados / PE,,,,
3079,Manuela Correia,catarinafernandes@example.com,41 8651 7747,579.803.264-74,1931-06-16,6191.02,7815,555734,active,2023-09-14 13:07:26.942720,"Praia Luna Fonseca, 3",Goiania,99852-222 Garcia de Azevedo / BA,,,,
3080,Sra. Maria Flor Campos,valentim24@example.net,+55 (031) 2076 0157,948.701.563-93,1974-10-18,1897.08,3271,677298,inactive,2024-01-21 02:22:27.726999,"Núcleo Isadora Novais, 397",Ipe,73091056 Duarte Verde / PI,,,,
3081,Davi Cavalcante,felipepinto@example.net,11 9650 6332,590.348.672-00,1998-06-10,7604.68,3555,143691,active,2024-05-05 16:16:29.051880,"Sítio Mendes, 3",Solar Do Barreiro,67681784 Souza do Amparo / GO,,,,
3082,Alícia Rios,caleb75@example.net,+55 21 3644 7246,713.046.258-26,1935-06-30,1194.92,5427,880714,inactive,2021-09-13 08:07:56.939027,"Setor João Vitor Dias, 58",Eymard,53025-767 Araújo de da Mota / PB,,,,
3083,Srta. Anna Liz Souza,salesliam@example.com,81 6218 3735,320.945.761-16,1975-03-15,7693.97,3033,711025,inactive,2021-04-07 21:43:39.154467,"Pátio Duarte, 38",Nova Pampulha,26614-465 Novaes de Melo / ES,,,,
3084,Luiza Nascimento,mbarbosa@example.org,+55 (081) 9881 6452,671.430.592-34,1925-04-05,7111.13,8361,895217,active,2022-05-17 03:59:05.402009,"Passarela de Ferreira, 129",Barreiro,14089-943 Barros / AC,,,,
3085,Cecília Rocha,noahpereira@example.org,+55 (021) 0939-9151,758.269.143-19,2001-05-28,4134.09,7314,520637,active,2020-05-14 16:11:19.226876,"Núcleo de Barbosa, 54",Conjunto Capitão Eduardo,82996966 Campos Grande / MT,,,,
3086,Dr. Luiz Henrique Aragão,marceloalmeida@example.net,+55 (031) 4934 4038,217.394.586-64,1982-03-17,1168.51,7225,212781,active,2022-08-21 22:13:29.378975,"Largo Lucas Sá, 37",Olhos D'água,47547321 Santos de Duarte / RN,,,,
3087,Srta. Jade Cunha,pintonatalia@example.net,+55 (061) 1808-8922,948.172.536-73,1941-08-19,8668.48,2732,536639,active,2020-03-16 15:55:36.413430,"Estação Montenegro, 41",Floramar,75835666 da Mota de da Mota / PR,,,,
3088,Sarah Sousa,pfogaca@example.com,11 8832 7861,321.076.584-71,1984-07-26,6719.35,3006,831799,active,2023-12-23 05:04:49.886782,"Parque Castro, 5",Vila Olhos D'água,16414537 Barbosa do Norte / SP,,,,
3089,Beatriz Castro,cmonteiro@example.net,+55 (061) 9742 7248,476.235.018-44,2006-04-27,2200.67,1760,257515,active,2020-09-20 10:22:56.086095,"Praia Pedro Henrique Pinto, 35",Conjunto São Francisco De Assis,36234-977 Almeida da Praia / PB,,,,
3090,Kaique Sá,pedro-miguel53@example.com,+55 41 0671 8393,476.831.209-87,1941-11-20,5660.64,8982,802900,inactive,2022-01-20 16:31:43.731352,"Morro de Nunes, 701",Vila Mangueiras,48355-080 da Cunha das Pedras / PR,,,,
3091,Hellena Camargo,renanbrito@example.com,(081) 5414 7421,968.520.437-38,1929-07-03,7401.96,9999,292752,active,2020-07-17 11:24:49.911285,"Favela Bruno Carvalho, 55",Belmonte,97892-095 Borges / AM,,,,
3092,Paulo Azevedo,sofia28@example.org,+55 21 6947 4385,891.203.657-21,1986-01-01,5608.36,8657,674702,inactive,2024-05-16 10:38:49.704666,"Vale da Cunha, 78",Baleia,57084977 Porto dos Dourados / AM,,,,
3093,Sr. Luigi Novaes,marquesana-cecilia@example.com,(071) 8416 0542,305.269.471-52,1939-10-27,2334.36,4774,909441,inactive,2024-06-04 22:30:59.623388,"Vereda Nicolas Andrade, 88",Barro Preto,26178905 Costela / ES,,,,
3094,Sabrina Peixoto,dcosta@example.com,+55 31 3835 4995,453.682.917-28,1958-10-08,7554.74,1378,976943,inactive,2020-10-30 05:07:25.269677,"Avenida de Moreira, 27",Aparecida 7ª Seção,68549-076 da Mata / AM,,,,
3095,Ravi Lucca Cardoso,theodoroda-luz@example.net,(011) 8654-6179,867.432.195-09,1949-11-12,9226.1,2678,127617,inactive,2020-06-22 20:23:39.918405,"Rodovia de Viana, 11",Buritis,98627-457 da Luz / SE,,,,
3096,Milena Leão,riospedro-lucas@example.com,51 0772 3188,619.024.875-67,2004-07-26,3558.0,5215,196282,inactive,2023-01-02 00:51:16.369162,"Favela Silveira, 43",Paquetá,10256-642 Jesus / PB,,,,
3097,Miguel Montenegro,mateusteixeira@example.org,0900 121 4211,145.387.209-41,1951-05-14,4455.93,4617,260678,active,2020-09-20 09:12:36.266134,"Passarela Augusto Cirino, 78",Cdi Jatoba,73631702 Lima do Oeste / RR,,,,
3098,Dr. Yan Campos,gaelcosta@example.net,(021) 4194 0306,438.657.102-71,1964-05-08,5470.09,9315,407054,active,2024-03-05 07:17:46.282040,"Chácara Gomes, 70",Vila São Gabriel Jacui,78524-365 Alves / BA,,,,
